cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,dois
5077,3-[1-(Dimethylamino)ethyl]phenyl ethyl(methyl)carbamate,"105601-20-5|3-[1-(dimethylamino)ethyl]phenyl ethyl(methyl)carbamate|CHEMBL151763|Carbamic acid, ethylmethyl-, 3-[1-(dimethylamino)ethyl]phenyl ester|3-(1-(dimethylamino)ethyl)phenyl ethyl(methyl)carbamate|XSVMFMHYUFZWBK-UHFFFAOYSA-N|AK161672|415973-05-6|ACMC-20m8jm|AC1L1JK6|AC1Q60SQ|SCHEMBL1170429|CTK0G5184|DTXSID70274453|BCP08735|STL450944|BDBM50024866|AKOS027256672|SY031132|SC-19405|MFCD09832922 (95%)|ethylmethylcarbamic acid 3-[1-(dimethylamino)ethyl]phenyl ester|[3-[1-(dimethylamino)ethyl]phenyl] N-ethy",250.340,C14H22N2O2,32.800,269.000,2.300,18,0,3,5,XSVMFMHYUFZWBK-UHFFFAOYSA-N,[3-[1-(dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,34578,6,"1162589,1162590,1162591,1162593",20050325,10.1016/j.bmc.2014.08.016
44949,"[2-(Diethylaminomethyl)phenyl] N,N-dimethylcarbamate","AC1Q61RE|AC1L2CW1|[2-(diethylaminomethyl)phenyl] N,N-dimethylcarbamate|2-[(diethylamino)methyl]phenyl dimethylcarbamate",250.340,C14H22N2O2,32.800,252.000,2.100,18,0,3,6,QCRYZUAFQRMWQL-UHFFFAOYSA-N,"[2-(diethylaminomethyl)phenyl] N,N-dimethylcarbamate",NULL,,,NULL,20050808,NULL
45985,"Carbamic acid, methyl-, 3-(alpha-trimethylammoniopropyl)phenyl ester, iodide","T-1895|Carbamic acid, methyl-, 3-(alpha-trimethylammoniopropyl)phenyl ester, iodide|Ammonium, ((3-(N-methylcarbamoyloxy)-alpha-ethyl)benzyl)trimethyl-, iodide|Carbamic acid, N-methyl-, 3-(alpha-dimethylaminopropyl)phenyl ester, methiodide|AMMONIUM, ((3-HYDROXY-alpha-ETHYL)BENZYL)TRIMETHYL-, IODIDE, METHYLCARBAMATE|T 1895|AC1L2F2X|LS-18230|63981-66-8|trimethyl-[1-[3-(methylcarbamoyloxy)phenyl]propyl]azanium iodide",378.250,C14H23IN2O2,38.300,274.000,NULL,19,1,3,5,VDLAMFAKUHJWPO-UHFFFAOYSA-N,trimethyl-[1-[3-(methylcarbamoyloxy)phenyl]propyl]azanium;iodide,NULL,8720,3,NULL,20050808,NULL
45986,Trimethyl-[1-[3-(methylcarbamoyloxy)phenyl]propyl]azanium,"AC1L2F30|AC1Q60S9|Trimethyl-[1-[3-(methylcarbamoyloxy)phenyl]propyl]azanium|n,n,n-trimethyl-1-{3-[(methylcarbamoyl)oxy]phenyl}propan-1-aminium",251.340,C14H23N2O2+,38.300,274.000,2.100,18,1,2,5,OBZJLCBLBNCMRD-UHFFFAOYSA-O,trimethyl-[1-[3-(methylcarbamoyloxy)phenyl]propyl]azanium,NULL,,,NULL,20050808,NULL
46002,[2-(Dimethylcarbamoyloxy)phenyl]methyl-diethyl-methylazanium,AC1Q61QT|AC1L2F4C|[2-(dimethylcarbamoyloxy)phenyl]methyl-diethyl-methylazanium|n-{2-[(dimethylcarbamoyl)oxy]benzyl}-n-ethyl-n-methylethanaminium,265.370,C15H25N2O2+,29.500,288.000,2.100,19,0,2,6,CGULCTFHAFDMQT-UHFFFAOYSA-N,[2-(dimethylcarbamoyloxy)phenyl]methyl-diethyl-methylazanium,NULL,,,NULL,20050808,NULL
46005,"Carbamic acid, methyl-, alpha-(trimethylammonio)-m-tolyl ester, iodide","T-1825|Carbamic acid, methyl-, alpha-(trimethylammonio)-m-tolyl ester, iodide|Ammonium, (3-(N-methylcarbamoyloxy)benzyl)trimethyl-, idodide|AMMONIUM, (3-HYDROXYBENZYL)TRIMETHYL-, IODIDE, METHYLCARBAMATE|Carbamic acid, N-methyl-, 3-(dimethylaminomethyl)phenyl ester, methiodide|AC1L2F4L|LS-18186|63981-77-1|trimethyl-[[3-(methylcarbamoyloxy)phenyl]methyl]azanium iodide",350.200,C12H19IN2O2,38.300,236.000,NULL,17,1,3,4,BRKWHALBEYHVGU-UHFFFAOYSA-N,trimethyl-[[3-(methylcarbamoyloxy)phenyl]methyl]azanium;iodide,NULL,8720,3,NULL,20050808,NULL
46006,Trimethyl-[[3-(methylcarbamoyloxy)phenyl]methyl]azanium,"AC1L2F4O|AC1Q60T7|Trimethyl-[[3-(methylcarbamoyloxy)phenyl]methyl]azanium|n,n,n-trimethyl{3-[(methylcarbamoyl)oxy]phenyl}methanaminium",223.290,C12H19N2O2+,38.300,236.000,1.200,16,1,2,4,NPDJLGSBESBPOP-UHFFFAOYSA-O,trimethyl-[[3-(methylcarbamoyloxy)phenyl]methyl]azanium,NULL,,,NULL,20050808,NULL
46092,"Carbamic acid, N-methyl-, m-(alpha-dimethylaminoethyl)phenyl ester, hydrochloride","AR-28|T-1843|Methylcarbamic ester of alpha-3-hydroxyphenylethyldimethylamine hydrochloride|Carbamic acid, N-methyl-, m-(alpha-dimethylaminoethyl)phenyl ester, hydrochloride|Carbamic acid, N-methyl-, 3-(alpha-dimethylaminoethyl)phenyl ester, hydrochloride|AC1L2FBU|LS-50126|63982-32-1|dimethyl-[1-[3-(methylcarbamoyloxy)phenyl]ethyl]azanium chloride",258.740,C12H19ClN2O2,42.800,231.000,NULL,17,2,3,4,SXVZMCIGRIYWTD-UHFFFAOYSA-N,dimethyl-[1-[3-(methylcarbamoyloxy)phenyl]ethyl]azanium;chloride,NULL,8720,3,NULL,20050808,NULL
46093,Miotine,"Miotine|4464-16-8|AC1L2FBX|AC1Q60SR|CHEBI:6943|C11763|[3-[1-(dimethylamino)ethyl]phenyl] N-methylcarbamate|LS-50124|3-[1-(dimethylamino)ethyl]phenyl methylcarbamate|3-(1-(Dimethylamino)ethyl)phenyl methylcarbamate|Miotin|UNII-9Z3ZT09RRU|l-Miotine|d-Miotine|d-Miotin|l-Miotin|9Z3ZT09RRU|SureCN12043569|SCHEMBL12043569|NIOSH/FB9832000|Deethyl rivastigmine, (+/-)-|CHEMBL1181675|NIOSH/FB9833000|BDBM10950|DTXSID10275489|LS-50125|FB98330000|FB98320000|[3-(1-dimethylaminoethyl)phenyl] N-methylcarbamate|3-[1-(dimethy",222.280,C12H18N2O2,41.600,231.000,1.600,16,1,3,4,KQOUPMYYRQWZLI-UHFFFAOYSA-N,[3-[1-(dimethylamino)ethyl]phenyl] N-methylcarbamate,NULL,34578,6,493017,20050624,10.1021/jm049782n
46110,"Carbamic acid, methyl-, 3-(1-(dimethylamino)propyl)phenyl ester, hydrochloride","T-1894|CARBAMIC ACID, METHYL-, 3-(1-(DIMETHYLAMINO)PROPYL)PHENYL ESTER, HYDROCHLORIDE|Carbamic acid, N-methyl-, 3-(alpha-dimethylaminopropyl)phenyl ester, hydrochloride|AC1L2FDC|63982-42-3|LS-50140|dimethyl-[1-[3-(methylcarbamoyloxy)phenyl]propyl]azanium chloride",272.770,C13H21ClN2O2,42.800,244.000,NULL,18,2,3,5,SWQYCIRIDSXJCZ-UHFFFAOYSA-N,dimethyl-[1-[3-(methylcarbamoyloxy)phenyl]propyl]azanium;chloride,NULL,8720,3,NULL,20050808,NULL
46111,3-[1-(Dimethylamino)propyl]phenyl methylcarbamate,AC1L2FDF|AC1Q60SS|3-[1-(dimethylamino)propyl]phenyl methylcarbamate|[3-[1-(dimethylamino)propyl]phenyl] N-methylcarbamate,236.310,C13H20N2O2,41.600,244.000,2.100,17,1,3,5,XTRFPEODDOSMSP-UHFFFAOYSA-N,[3-[1-(dimethylamino)propyl]phenyl] N-methylcarbamate,NULL,,,NULL,20050808,NULL
46114,"Carbamic acid, methyl-, 3-(dimethylaminomethyl)phenyl ester, hydrochloride","Methylurethane of m-hydroxybenzyldimethylamine hydrochloride|Carbamic acid, methyl-, 3-(dimethylaminomethyl)phenyl ester, hydrochloride|CARBAMIC ACID, METHYL-, alpha-(DIMETHYLAMINO)-m-TOLYL ESTER, HYDROCHLORIDE|AC1L2FDO|63982-45-6|LS-50147|dimethyl-[[3-(methylcarbamoyloxy)phenyl]methyl]azanium chloride",244.720,C11H17ClN2O2,42.800,207.000,NULL,16,2,3,4,IFXPDZHFZMVVKL-UHFFFAOYSA-N,dimethyl-[[3-(methylcarbamoyloxy)phenyl]methyl]azanium;chloride,NULL,8720,3,NULL,20050808,NULL
46115,[3-[(Dimethylamino)methyl]phenyl] N-methylcarbamate,NSC109059|10604-92-9|AC1L2FDR|DTXSID20275490|NSC-109059|[3-(dimethylaminomethyl)phenyl] N-methylcarbamate,208.260,C11H16N2O2,41.600,207.000,1.200,15,1,3,4,BSTOIHVNHUQFRS-UHFFFAOYSA-N,[3-[(dimethylamino)methyl]phenyl] N-methylcarbamate,NULL,514,2,"179,248",20050326,NULL
46572,Trimethyl-[4-[3-(methylcarbamoyloxy)phenyl]butan-2-yl]azanium,"AC1L2G9T|AC1Q60TF|Trimethyl-[4-[3-(methylcarbamoyloxy)phenyl]butan-2-yl]azanium|n,n,n-trimethyl-4-{3-[(methylcarbamoyl)oxy]phenyl}butan-2-aminium",265.370,C15H25N2O2+,38.300,286.000,2.500,19,1,2,6,KWVUFELLZVDOGM-UHFFFAOYSA-O,trimethyl-[4-[3-(methylcarbamoyloxy)phenyl]butan-2-yl]azanium,NULL,,,NULL,20050808,NULL
47227,3-[3-(Dimethylamino)butyl]phenyl methylcarbamate,AC1L2HNO|AC1Q60TG|3-[3-(dimethylamino)butyl]phenyl methylcarbamate|[3-[3-(dimethylamino)butyl]phenyl] N-methylcarbamate,250.340,C14H22N2O2,41.600,256.000,2.500,18,1,3,6,AHMLYZRADCBYPS-UHFFFAOYSA-N,[3-[3-(dimethylamino)butyl]phenyl] N-methylcarbamate,NULL,,,NULL,20050808,NULL
77991,Rivastigmine,"rivastigmine|123441-03-2|Exelon|ENA 713 free base|ENA-713|Exelon Patch|UNII-PKI06M3IW0|SDZ-ENA-713|(S)-3-(1-(dimethylamino)ethyl)phenyl ethyl(methyl)carbamate|CHEMBL636|SDZ 212-713|SDZ-212-713|PKI06M3IW0|m-((S)-1-(Dimethylamino)ethyl)phenyl ethylmethylcarbamate|CHEBI:8874|(S)-3-(1-(Dimethylamino)ethyl)phenyl ethylmethylcarbamate|3-((1S)-1-(Dimethylamino)ethyl)phenyl ethylmethylcarbamate|Carbamic acid, ethylmethyl-, 3-((1S)-1-(dimethylamino)ethyl)phenyl ester|W-200966|Nimvastid|3-[(1S)-1-(dimethylamino)ethyl",250.340,C14H22N2O2,32.800,269.000,NULL,18,0,3,5,XSVMFMHYUFZWBK-NSHDSACASA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate,Rivastigmine,126782,13,"1195,1471,1490,1688,1766,1768,2528,2546,2551,2662,7783,8002,26362,26924,26926,26927,27158,31163,31195,44100,44285,135326,230720,234643,241408,241439,241560,241692,241886,242428,262754,262755,262757,276345,276346,298278,298279,298280,298281,314091,314096,318846,318847,318848,395657,395658,395659,395660,395663,396862,396863,407782,407783,407784,407785,407880,407881,425652,425653,436566,436567,436568,436569,436570,436572,436578,444042,444043,454342,454343,454344,492961,504327,504332,504749,504832,504834,504847",20050808,10.1001/archneur.58.3.417|10.1001/archneur.60.6.843|10.1001/jama.2017.20373|10.1002/(sici)1099-081x(199807)19:5&lt;285::aid-bdd102&gt;3.0.co;2-y|10.1002/(sici)1099-1166(199912)14:12&lt;1078::aid-gps73&gt;3.0.co;2-s|10.1002/(sici)1099-1166(200003)15:3&lt;242::aid-gps110&gt;3.0.co;2-7|10.1002/(sici)1099-1166(200005)15:5&lt;387::aid-gps131&gt;3.0.co;2-9|10.1002/1099-1166(200011)15:11&lt;1028::aid-gps227&gt;3.0.co;2-e|10.1002/1099-1166(200011)15:11&lt;1034::aid-gps231&gt;3.0.co;2-5|10.1002/14651858.cd000207|10.
745584,2-[(Dimethylamino)methyl]phenyl dimethylcarbamate,"2-[(dimethylamino)methyl]phenyl dimethylcarbamate|AC1LF21I|[2-(dimethylaminomethyl)phenyl] N,N-dimethylcarbamate|CHEMBL1617760|SCHEMBL10778554|ZINC187893|STK506760|AKOS001653478|CCG-111569|MCULE-7753266994|AO-365/40892239",222.280,C12H18N2O2,32.800,229.000,1.300,16,0,3,4,FWGOSWYGZCZRTD-UHFFFAOYSA-N,"[2-[(dimethylamino)methyl]phenyl] N,N-dimethylcarbamate",NULL,1042,3,"1259370,1259389",20050708,NULL
745596,2-[(Dimethylamino)methyl]-5-methylphenyl dimethylcarbamate,"2-[(dimethylamino)methyl]-5-methylphenyl dimethylcarbamate|ChemDiv3_002894|AC1LF22I|Cambridge id 6782739|AO-365/40892364|ZINC187950|HMS1481D12|STK012179|AKOS001653168|MCULE-6030370115|CCG-111575|BRD-K42971892-003-01-2|[2-(dimethylaminomethyl)-5-methylphenyl] N,N-dimethylcarbamate",236.310,C13H20N2O2,32.800,254.000,NULL,17,0,3,4,FWVOZTYRVZGTES-UHFFFAOYSA-N,"[2-[(dimethylamino)methyl]-5-methylphenyl] N,N-dimethylcarbamate",NULL,2,1,"2241,2275,485350,485395,492967,493033,493162,504770,540299,588519,602314,624156,720641,1159537,1224905,1259370,1259389,1259397,1259398,1259423",20050708,10.1016/j.antiviral.2011.06.006|10.1016/j.bmcl.2010.08.076|10.1104/pp.17.00433
807291,2-[(Dimethylamino)methyl]-4-methoxyphenyl dimethylcarbamate,"2-[(dimethylamino)methyl]-4-methoxyphenyl dimethylcarbamate|AC1LFQMK|Cambridge id 6724837|Oprea1_756038|AO-365/40892243|CHEMBL1622484|ZINC317594|STK084577|AKOS001652673|CCG-111570|MCULE-3704050448|[2-(dimethylaminomethyl)-4-methoxyphenyl] N,N-dimethylcarbamate",252.310,C13H20N2O3,42.000,269.000,NULL,18,0,4,5,AXHUPMKXGMVUKZ-UHFFFAOYSA-N,"[2-[(dimethylamino)methyl]-4-methoxyphenyl] N,N-dimethylcarbamate",NULL,2,1,"1159537,1259370,1259389",20050708,10.1104/pp.17.00433
2912029,2-[(Dimethylamino)methyl]-4-methoxyphenyl dimethylcarbamate hydrochloride,"AC1MF0T9|C13H21ClN2O3|MLS000534173|CHEMBL1501641|2-[(dimethylamino)methyl]-4-methoxyphenyl dimethylcarbamate hydrochloride|AKOS030516155|MCULE-5264314032|SMR000141610|SR-01000488828|SR-01000488828-1|[2-(dimethylaminomethyl)-4-methoxyphenyl] N,N-dimethylcarbamate hydrochloride|1052512-25-0",288.770,C13H21ClN2O3,42.000,269.000,NULL,19,1,4,5,NKLTWVHCFCTQFU-UHFFFAOYSA-N,"[2-[(dimethylamino)methyl]-4-methoxyphenyl] N,N-dimethylcarbamate;hydrochloride",NULL,65538,2,"583,598,602,618,619,620,629,630,631,633,639,640,648,685,687,690,693,696,697,701,704,707,710,717,719,720,727,729,731,736,738,739,740,748,750,757,758,759,760,761,764,775,777,778,781,782,793,796,797,798,799,800,802,803,804,808,817,818,819,827,828,834,836,841,845,848,861,862,868,871,873,878,880,881,894,898,901,920,932,940,950,951,952,1001,1006,1007,1008,1009,1012,1016,1018,1019,1020,1021,1022,1024,1025,1027,1029,1030,1032,1040,1046,1049,1063,1066,1085,1135,1136,1203,1209,1214,1216,1217,1220,1222,1229,1230,1236,",20050729,10.1002/0471142956.cy1312s54|10.1002/cyto.a.20268|10.1089/adt.2009.0219|10.1210/en.2010-0199
2913775,"[2-(Dimethylaminomethyl)-5-methylphenyl] N,N-dimethylcarbamate hydrochloride","AC1MF4TE|AKOS030517691|MCULE-3992553983|SR-01000488848|SR-01000488848-1|[2-(dimethylaminomethyl)-5-methylphenyl] N,N-dimethylcarbamate hydrochloride|1052415-34-5",272.770,C13H21ClN2O2,32.800,254.000,NULL,18,1,3,4,OYPGNXOONJOWLE-UHFFFAOYSA-N,"[2-[(dimethylamino)methyl]-5-methylphenyl] N,N-dimethylcarbamate;hydrochloride",NULL,2,1,"1259310,1259374",20050729,NULL
5744836,"[3-(1-Methylpiperidin-2-yl)phenyl] N,N-dimethylcarbamate hydrochloride","AC1NX629|LS-49601|[3-(1-methylpiperidin-2-yl)phenyl] N,N-dimethylcarbamate hydrochloride",298.810,C15H23ClN2O2,32.800,307.000,NULL,20,1,3,3,RGFYIBNCSOYAHQ-UHFFFAOYSA-N,"[3-(1-methylpiperidin-2-yl)phenyl] N,N-dimethylcarbamate;hydrochloride",NULL,,,NULL,20050808,NULL
5744837,"[3-(1-Methylpiperidin-2-yl)phenyl] N,N-dimethylcarbamate","AC1NX62B|[3-(1-methylpiperidin-2-yl)phenyl] N,N-dimethylcarbamate",262.350,C15H22N2O2,32.800,307.000,NULL,19,0,3,3,DSWNFCNUEMYBKE-UHFFFAOYSA-N,"[3-(1-methylpiperidin-2-yl)phenyl] N,N-dimethylcarbamate",NULL,,,NULL,20050808,NULL
9817108,[3-[(1S)-1-(Diethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,278.390,C16H26N2O2,32.800,292.000,NULL,20,0,3,7,SZNQGPWWTMRBLN-ZDUSSCGKSA-N,[3-[(1S)-1-(diethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,,,NULL,20061025,NULL
9823072,Diethyl Rivastigmine,"Diethyl Rivastigmine|1230021-34-7|DTXSID20431357|ZINC33969568|FT-0666794|N,N-Diethylcarbamic Acid 3-[(1S)-1-(Dimethylamino)ethyl]phenyl Ester",264.360,C15H24N2O2,32.800,277.000,2.700,19,0,3,6,GRLIVEWNSBETGE-LBPRGKRZSA-N,"[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N,N-diethylcarbamate",NULL,768,2,NULL,20061025,NULL
9838539,[3-[1-(Diethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,278.390,C16H26N2O2,32.800,292.000,NULL,20,0,3,7,SZNQGPWWTMRBLN-UHFFFAOYSA-N,[3-[1-(diethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,,,NULL,20061025,NULL
9971278,[3-[1-(Dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate;hydrochloride,NULL,286.800,C14H23ClN2O2,32.800,269.000,NULL,19,1,3,5,MWZZKXHKVSEKKP-UHFFFAOYSA-N,[3-[1-(dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate;hydrochloride,NULL,,,NULL,20061025,NULL
10062018,"[3-(1-Piperidin-1-ylethyl)phenyl] N,N-dimethylcarbamate",NULL,276.370,C16H24N2O2,32.800,314.000,2.800,20,0,3,4,AZSNSMQGNNSLPD-UHFFFAOYSA-N,"[3-(1-piperidin-1-ylethyl)phenyl] N,N-dimethylcarbamate",NULL,33026,3,493017,20061025,10.1016/s0223-5234(01)01324-1
10467721,"[2-[(Dimethylamino)methyl]phenyl] N,N-dimethylcarbamate;hydrochloride",2-[(dimethylamino)methyl]phenyl dimethylcarbamate hydrochloride,258.740,C12H19ClN2O2,32.800,229.000,NULL,17,1,3,4,AHZOCSQRKSSTMS-UHFFFAOYSA-N,"[2-[(dimethylamino)methyl]phenyl] N,N-dimethylcarbamate;hydrochloride",NULL,,,NULL,20061025,NULL
10487652,"(1S)-1-(3-Methoxyphenyl)-N,N-dimethyl(114C)ethanamine",NULL,181.250,C11H17NO,12.500,147.000,2.500,13,0,2,3,KFKCIWQNLGOHOA-HBGPJKQGSA-N,"(1S)-1-(3-methoxyphenyl)-N,N-dimethyl(114C)ethanamine",NULL,,,NULL,20061025,NULL
10586926,[3-[(1S)-1-(Dimethylamino)ethyl]-2-tritiophenyl] N-ethyl-N-methylcarbamate,NULL,252.340,C14H22N2O2,32.800,269.000,2.300,18,0,3,5,XSVMFMHYUFZWBK-VBUBPYJDSA-N,[3-[(1S)-1-(dimethylamino)ethyl]-2-tritiophenyl] N-ethyl-N-methylcarbamate,NULL,16,1,NULL,20061025,NULL
10664200,2-(3-Dimethylcarbamoyloxyphenyl)-1-methyldecahydro-1H-cyclohepta[b]pyridine,NULL,330.500,C20H30N2O2,32.800,426.000,NULL,24,0,3,3,CDYLJPYZFINQPL-UHFFFAOYSA-N,"[3-(1-methyl-2,3,4,4a,5,6,7,8,9,9a-decahydrocyclohepta[b]pyridin-2-yl)phenyl] N,N-dimethylcarbamate",NULL,,,NULL,20061025,NULL
10729795,Rac Rivastigmine-d6,rac Rivastigmine-d6|CTK8G2832|Ethylmethylcarbamic Acid 3-[1-(Dimethylamino-d6)ethyl]phenyl Ester|N-Ethyl-N-methylcarbamic Acid 3-[1-(Dimethylamino-d6)ethyl]phenyl Ester,256.370,C14H22N2O2,32.800,269.000,2.300,18,0,3,5,XSVMFMHYUFZWBK-LIJFRPJRSA-N,[3-[1-[bis(trideuteriomethyl)amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,16,1,NULL,20061026,NULL
10777494,[3-[(1S)-1-[Bis(trideuteriomethyl)amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,256.370,C14H22N2O2,32.800,269.000,2.300,18,0,3,5,XSVMFMHYUFZWBK-HUQNHLMMSA-N,[3-[(1S)-1-[bis(trideuteriomethyl)amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,16,1,NULL,20061026,NULL
10848426,[3-[(1S)-1-(Dimethylamino)(114C)ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,252.330,C14H22N2O2,32.800,269.000,2.300,18,0,3,5,XSVMFMHYUFZWBK-RMVXSDPASA-N,[3-[(1S)-1-(dimethylamino)(114C)ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,16,1,NULL,20061026,NULL
10860655,[3-[2-[Methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,336.400,C18H28N2O4,59.100,420.000,3.200,24,0,4,8,LLTNYOUDWPAIBW-UHFFFAOYSA-N,[3-[2-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,,,NULL,20061026,NULL
10882164,[3-(1-Piperidin-1-ylethyl)phenyl] N-hexylcarbamate,NULL,332.500,C20H32N2O2,41.600,356.000,NULL,24,1,3,9,PSIOXVKMWSNKMU-UHFFFAOYSA-N,[3-(1-piperidin-1-ylethyl)phenyl] N-hexylcarbamate,NULL,,,NULL,20061026,NULL
10884024,[3-[(2S)-2-[Methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]propyl]phenyl] N-hexyl-N-methylcarbamate,NULL,406.600,C23H38N2O4,59.100,504.000,NULL,29,0,4,12,SNYUBDZGLCQELM-SFHVURJKSA-N,[3-[(2S)-2-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]propyl]phenyl] N-hexyl-N-methylcarbamate,NULL,,,NULL,20061026,NULL
10924256,"[3-(Piperidin-1-ylmethyl)phenyl] N,N-diethylcarbamate",NULL,290.400,C17H26N2O2,32.800,312.000,3.600,21,0,3,6,SUXRFUAXILMPBC-UHFFFAOYSA-N,"[3-(piperidin-1-ylmethyl)phenyl] N,N-diethylcarbamate",NULL,,,NULL,20061026,NULL
10935608,"[2-(1-Piperidin-1-ylethyl)phenyl] N,N-diethylcarbamate",NULL,304.400,C18H28N2O2,32.800,338.000,NULL,22,0,3,6,ZPQASYANSDEBEA-UHFFFAOYSA-N,"[2-(1-piperidin-1-ylethyl)phenyl] N,N-diethylcarbamate",NULL,,,NULL,20061026,NULL
10947236,"[3-[2-[Methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]ethyl]phenyl] N,N-dimethylcarbamate",NULL,322.400,C17H26N2O4,59.100,404.000,2.800,23,0,4,7,WUCXVNHOPSHMCP-UHFFFAOYSA-N,"[3-[2-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]ethyl]phenyl] N,N-dimethylcarbamate",NULL,,,NULL,20061026,NULL
10978630,3-(2-Aminoethyl)phenyl N-methyl-N-propylcarbamate,Phenethylamine deriv. 45c|CHEMBL151194|BDBM10809|3-(2-aminoethyl)phenyl N-methyl-N-propylcarbamate,236.310,C13H20N2O2,55.600,234.000,1.900,17,1,3,6,PKCPZJFXQLSLLL-UHFFFAOYSA-N,[3-(2-aminoethyl)phenyl] N-methyl-N-propylcarbamate,NULL,32786,3,"31471,44263,125866,126698,229152,493017",20061026,10.1021/jm020120c
10989924,"[3-(1-Methylpiperidin-2-yl)phenyl] N,N-diethylcarbamate",NULL,290.400,C17H26N2O2,32.800,331.000,NULL,21,0,3,5,IZTIBRTUXXLTGG-UHFFFAOYSA-N,"[3-(1-methylpiperidin-2-yl)phenyl] N,N-diethylcarbamate",NULL,,,NULL,20061026,NULL
10999871,"[3-(Piperidin-1-ylmethyl)phenyl] N,N-dimethylcarbamate",NULL,262.350,C15H22N2O2,32.800,288.000,2.900,19,0,3,4,BPOYNIAOAVUDTI-UHFFFAOYSA-N,"[3-(piperidin-1-ylmethyl)phenyl] N,N-dimethylcarbamate",NULL,,,NULL,20061026,NULL
11066683,"[3-(1-Piperidin-1-ylethyl)phenyl] N,N-diethylcarbamate",NULL,304.400,C18H28N2O2,32.800,338.000,NULL,22,0,3,6,WXURRRIKRKVLOQ-UHFFFAOYSA-N,"[3-(1-piperidin-1-ylethyl)phenyl] N,N-diethylcarbamate",NULL,,,NULL,20061026,NULL
11067116,[3-(1-Methylpiperidin-2-yl)phenyl] N-hexylcarbamate,NULL,318.500,C19H30N2O2,41.600,348.000,NULL,23,1,3,8,HFPAPLYCJKVHEG-UHFFFAOYSA-N,[3-(1-methylpiperidin-2-yl)phenyl] N-hexylcarbamate,NULL,,,NULL,20061026,NULL
11097701,"[3-[2-(Dimethylamino)ethyl]phenyl] N,N-dimethylcarbamate","Phenethylamine deriv. 48a|CHEMBL151368|BDBM10812|3-[2-(dimethylamino)ethyl]phenyl N,N-dimethylcarbamate",236.310,C13H20N2O2,32.800,242.000,2.000,17,0,3,5,WPSQKSZQTBMLDQ-UHFFFAOYSA-N,"[3-[2-(dimethylamino)ethyl]phenyl] N,N-dimethylcarbamate",NULL,98322,4,"31183,44263,125888,126698,229152",20061026,10.1021/jm020120c
11110901,[3-[2-[Methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]propyl]phenyl] N-ethyl-N-methylcarbamate,NULL,350.500,C19H30N2O4,59.100,447.000,3.600,25,0,4,8,IAJFIWIONCUBON-UHFFFAOYSA-N,[3-[2-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]propyl]phenyl] N-ethyl-N-methylcarbamate,NULL,,,NULL,20061026,NULL
11121243,"[3-[2-[Methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]propyl]phenyl] N,N-dimethylcarbamate",NULL,336.400,C18H28N2O4,59.100,431.000,NULL,24,0,4,7,HYTBGRBDPLRFAZ-UHFFFAOYSA-N,"[3-[2-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]propyl]phenyl] N,N-dimethylcarbamate",NULL,,,NULL,20061026,NULL
11163193,[3-[(1S)-1-(Dimethylamino)ethyl]phenyl] N-(1-phenylpropan-2-yl)carbamate,SCHEMBL12590023,326.400,C20H26N2O2,41.600,380.000,4.100,24,1,3,7,HKJROXHSAHRDAO-LYKKTTPLSA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-(1-phenylpropan-2-yl)carbamate,NULL,1040,2,NULL,20061026,NULL
